ID,SiteFK,Circle,Orientation,Code,Species,IsConifer
3302,97,5,A,DVZ,N/A,0
3301,97,-4,E,EDL,N/A,0
3300,97,4,D,DVX,"Highbush blueberry",0
3299,97,-4,C,EDK,N/A,0
3298,97,4,B,DVV,"Oak spp.",0
3297,97,-4,A,EDJ,N/A,0
3296,97,3,E,DVT,N/A,0
3295,97,3,D,DVS,"Black cherry",0
3294,97,3,C,DVR,"Red maple",0
3293,97,3,B,DVQ,"Red maple",0
3292,97,3,A,DVP,"Oak spp.",0
3291,97,2,E,DVO,"Oak spp.",0
3290,97,2,D,DVN,"Red maple",0
3289,97,2,C,DVM,"Red maple",0
3288,97,2,B,DVL,"Highbush blueberry",0
3287,97,2,A,DVK,"Oak spp.",0
3286,97,1,E,DVJ,"Black cherry",0
3285,97,1,D,DVI,"Red maple",0
3284,97,1,C,DVH,"Black cherry",0
3283,97,1,B,DVG,"Black cherry",0
3282,97,1,A,DVF,"Black cherry",0
3266,95,6,E,DUP,"Rhododendron sp",0
3265,95,6,D,DUO,"Cornus mas",0
3264,95,6,C,DUN,"Red maple",0
3263,95,6,B,DUM,"Kalopanax septemlobus",0
3262,95,6,A,DUL,"Acer x freemanii",0
3261,95,5,E,DUK,"Ulmus sp.",0
3260,95,5,D,DUJ,Honeysuckle,0
3259,95,5,C,DUI,"Hydrangea quercifolia",0
3258,95,5,B,DUH,"Aesculus parviflora",0
3257,95,5,A,DUG,"Common persimmon",0
3256,54,6,E,DUF,"Sugar maple",0
3255,54,6,D,DUE,"Sugar maple",0
3254,54,6,C,DUD,"Sugar maple",0
3253,54,6,B,DUC,"Green ash",0
3252,54,6,A,DUB,"Sugar maple",0
3251,54,5,E,DUA,"Sugar maple",0
3250,54,5,D,DTZ,"Sugar maple",0
3249,54,5,C,DTY,"Sugar maple",0
3248,54,5,B,DTX,"Black maple",0
3247,54,5,A,DTW,"Black maple",0
3246,72,1,C,CPJ,"American yellowwood",0
3239,95,3,E,DTO,"Sugar maple",0
3232,95,2,C,DTH,"Aesculus hippocastanum",0
3243,95,4,D,DTS,"Tilia cordata",0
3240,95,4,A,DTP,"Tilia x europaea",0
3234,95,2,E,DTJ,"Viburnum dilatatum",0
3233,95,2,D,DTI,"Stewartia rostrata",0
3184,93,2,E,DRL,"Eastern redbud",0
3183,93,2,D,DRK,Yellow-poplar,0
3182,93,2,C,DRJ,"Red osier dogwood (cornus sericea)",0
3181,93,-2,B,HLP,"American sycamore",0
2773,78,-2,A,EPG,"Red oak",0
2772,78,1,E,DBP,Spicebush,0
2771,78,1,D,DBO,Pawpaw,0
2770,78,-1,C,HLO,"Winged elm",0
2769,78,1,B,DBM,Spicebush,0
2768,78,1,A,DBL,Spicebush,0
2767,77,12,E,DBK,Sweetgum,0
2766,77,12,D,DBJ,Sweetgum,0
2765,77,12,C,DBI,"Hazel alder",0
3180,93,2,A,DRH,Hackberry,0
3179,93,1,E,DRG,"White oak",0
3178,93,1,D,DRF,"Black cherry",0
3177,93,1,C,DRE,"American holly",0
3175,93,1,A,DRC,Sassafras,0
3172,92,4,E,DQZ,"Black walnut",0
3171,92,4,D,DQY,"Elm spp.",0
3170,92,4,C,DQX,"Ash spp.",0
3169,92,4,B,DQW,"Elm spp.",0
3168,92,4,A,DQV,"Black walnut",0
3167,92,3,E,DQU,"American basswood",0
3166,92,-3,D,HLC,Hackberry,0
3165,92,3,C,DQS,"Bur oak",0
3164,92,-3,B,HLB,"Paper birch",0
3163,92,3,A,DQQ,Hackberry,0
3162,92,2,E,DQP,"American basswood",0
3161,92,2,D,DQO,Hackberry,0
3160,92,-2,C,HLA,"Elm spp.",0
3159,92,2,B,DQM,"American basswood",0
3158,92,2,A,DQL,"Black walnut",0
3157,92,-1,E,HKZ,"Ash spp.",0
3156,92,1,D,DQJ,"Black walnut",0
3155,92,-1,C,HKY,"Ash spp.",0
3154,92,1,B,DQH,Hackberry,0
3153,92,1,A,DQG,"White oak",0
3152,56,-10,E,GAA,Boxelder,0
3151,56,10,D,DQE,"Sugar maple",0
3150,56,10,C,DQD,"Sugar maple",0
3149,56,-10,B,FZZ,"Sugar maple",0
3148,56,10,A,DQB,"Sugar maple",0
3147,56,9,E,DQA,"Sugar maple",0
3146,56,9,D,DPZ,"Sugar maple",0
3145,56,9,C,DPY,"Sugar maple",0
3144,56,9,B,DPX,"Sugar maple",0
3143,56,9,A,DPW,"American elm",0
3142,56,8,E,DPV,"Sugar maple",0
3141,56,8,D,DPU,"Sugar maple",0
3140,56,8,C,DPT,"Sugar maple",0
3139,56,8,B,DPS,"Sugar maple",0
3138,56,-8,A,FZX,"Sugar maple",0
3137,56,-7,E,FZY,"Sugar maple",0
3136,56,7,D,DPP,"American beech",0
3135,56,7,C,DPO,"American beech",0
3134,56,7,B,DPN,"American beech",0
3133,56,7,A,DPM,"American beech",0
3225,95,1,A,DTA,"Fagus sylvatica",0
3012,84,5,E,DKV,N/A,0
3011,84,5,D,DKU,N/A,0
3010,84,5,C,DKT,N/A,0
3009,84,5,B,DKS,N/A,0
3008,84,5,A,DKR,N/A,0
3007,84,4,E,DKQ,N/A,0
3006,84,4,D,DKP,N/A,0
3005,84,4,C,DKO,N/A,0
3004,84,4,B,DKN,N/A,0
3003,84,4,A,DKM,N/A,0
3002,84,3,E,DKL,N/A,0
3001,84,3,D,DKK,N/A,0
3000,84,3,C,DKJ,N/A,0
2999,84,3,B,DKI,N/A,0
2998,84,3,A,DKH,N/A,0
2997,84,2,E,DKG,N/A,0
2996,84,2,D,DKF,N/A,0
2995,84,2,C,DKE,N/A,0
2994,84,2,B,DKD,N/A,0
2993,84,2,A,DKC,N/A,0
2992,84,1,E,DKB,N/A,0
2991,84,1,D,DKA,N/A,0
2990,84,1,C,DJZ,N/A,0
2989,84,1,B,DJY,N/A,0
2988,84,1,A,DJX,N/A,0
2987,83,6,E,DJW,N/A,0
2986,83,6,D,DJV,N/A,0
2985,83,6,C,DJU,N/A,0
2984,83,6,B,DJT,N/A,0
2983,83,6,A,DJS,N/A,0
2982,83,5,E,DJR,N/A,0
2981,83,5,D,DJQ,N/A,0
2980,83,5,C,DJP,N/A,0
2979,83,5,B,DJO,N/A,0
2978,83,5,A,DJN,N/A,0
2977,83,4,E,DJM,N/A,0
2976,83,4,D,DJL,N/A,0
2975,83,4,C,DJK,N/A,0
2974,83,4,B,DJJ,N/A,0
2973,83,4,A,DJI,N/A,0
2972,83,3,E,DJH,N/A,0
2971,83,3,D,DJG,N/A,0
2970,83,3,C,DJF,N/A,0
2969,83,3,B,DJE,N/A,0
2968,83,3,A,DJD,N/A,0
2967,83,2,E,DJC,N/A,0
2966,83,2,D,DJB,N/A,0
2965,83,2,C,DJA,N/A,0
2964,83,2,B,DIZ,N/A,0
2963,83,2,A,DIY,N/A,0
2962,83,1,E,DIX,N/A,0
2961,83,1,D,DIW,N/A,0
2960,83,1,C,DIV,N/A,0
2959,83,1,B,DIU,N/A,0
2958,83,1,A,DIT,N/A,0
2957,82,4,E,DIS,N/A,0
2956,82,4,D,DIR,N/A,0
2955,82,4,C,DIQ,N/A,0
2954,82,4,B,DIP,N/A,0
2953,82,4,A,DIO,N/A,0
2952,82,3,E,DIN,N/A,0
2951,82,3,D,DIM,N/A,0
2950,82,3,C,DIL,N/A,0
2949,82,3,B,DIK,N/A,0
2948,82,3,A,DIJ,N/A,0
2947,82,2,E,DII,N/A,0
2946,82,2,D,DIH,N/A,0
2945,82,2,C,DIG,N/A,0
2944,82,2,B,DIF,N/A,0
2943,82,2,A,DIE,N/A,0
2942,82,1,E,DID,N/A,0
2941,82,1,D,DIC,N/A,0
2940,82,1,C,DIB,N/A,0
2939,82,1,B,DIA,N/A,0
2938,82,1,A,DHZ,N/A,0
2920,55,17,C,DHH,"American hornbeam",0
2919,55,17,B,DHG,"American hornbeam",0
2916,55,16,D,DHD,Sweetgum,0
2888,55,11,A,DGB,"American hornbeam",0
2887,55,-10,E,BDF,"American holly",0
2886,55,-10,D,BDE,"Maple leaf viburnum",0
2885,55,-10,C,BDD,"American beech",0
2884,55,-10,B,BDC,"Red maple",0
2883,55,-10,A,BDB,"Red maple",0
2872,81,3,E,DFL,Sweetgum,0
2871,81,3,D,DFK,"American beech",0
2870,81,3,C,DFJ,"Pignut hickory",0
2869,81,3,B,DFI,"Southern magnolia",0
2868,81,3,A,DFH,"Pignut hickory",0
2867,81,2,E,DFG,"Symplocos tinctoria",0
2866,81,2,D,DFF,Sweetgum,0
3092,61,6,E,DNX,N/A,0
3091,61,6,D,DNW,N/A,0
3090,61,6,C,DNV,N/A,0
3089,61,6,B,DNU,N/A,0
3088,61,6,A,DNT,N/A,0
2065,61,1,D,CAK,N/A,0
2064,61,1,C,CAJ,N/A,0
2063,61,1,B,CAI,N/A,0
2062,61,1,A,CAH,N/A,0
2757,77,10,E,DBA,"Flowering dogwood",0
2756,77,10,D,DAZ,Boxelder,0
2755,77,10,C,DAY,"White mulberry",0
2754,77,10,B,DAX,"Black oak",0
2753,77,-10,A,IHV,"Common persimmon",0
2752,77,9,E,DAV,Sweetgum,0
2751,77,9,D,DAU,Sweetgum,0
2750,77,9,C,DAT,"Common persimmon",0
2749,77,9,B,DAS,Boxelder,0
2748,77,-9,A,EJG,Boxelder,0
2747,77,8,E,DAQ,"Chalk maple",0
2746,77,-8,D,EQZ,"Slippery elm",0
2745,77,-8,C,EIU,"American beech",0
2744,77,8,B,DAN,"Chalk maple",0
2743,77,8,A,DAM,"Chalk maple",0
2742,77,7,E,DAL,Sweetgum,0
2741,77,7,D,DAK,Sweetgum,0
2740,77,-7,C,IHU,"Pin oak",0
2739,77,7,B,DAI,"Common persimmon",0
2738,77,7,A,DAH,"Pin oak",0
2737,77,6,E,DAG,"Dwarf pawpaw",0
2736,77,6,D,DAF,"Common persimmon",0
2735,77,-6,C,HOK,Fringetree,0
2734,77,6,B,DAD,"Common persimmon",0
2733,77,6,A,DAC,"Carolina ash",0
2732,77,5,E,DAB,Sweetgum,0
2731,77,5,D,DAA,"Red maple",0
2730,77,5,C,CZZ,Tuliptree,0
2729,77,5,B,CZY,"Dwarf pawpaw",0
2728,77,5,A,CZX,"American bladdernut",0
2727,77,4,E,CZW,Boxelder,0
2726,77,-4,D,IHT,Sweetgum,0
2725,77,-4,C,EQX,"Common persimmon",0
2724,77,4,B,CZT,"American hazelnut",0
2723,77,-4,A,HOJ,Sweetgum,0
2722,77,3,E,CZR,"Cucumber magnolia",0
2721,77,3,D,CZQ,"Bitternut hickory",0
2720,77,3,C,CZP,Sweetgum,0
2719,77,3,B,CZO,"Carolina silverbell",0
2718,77,3,A,CZN,"Common persimmon",0
2717,77,2,E,CZM,Boxelder,0
2716,77,2,D,CZL,Sweetgum,0
2715,77,2,C,CZK,Sweetgum,0
2714,77,2,B,CZJ,Sweetgum,0
2713,77,2,A,CZI,"Red maple",0
2712,77,-1,E,EQW,"Common persimmon",0
2711,77,1,D,CZG,Boxelder,0
2710,77,1,C,CZF,Boxelder,0
2709,77,-1,B,IHS,Boxelder,0
2708,77,1,A,CZD,"White mulberry",0
1601,47,1,A,BIO,N/A,0
1602,47,1,B,BIP,N/A,0
1603,47,1,C,BIQ,N/A,0
1604,47,1,D,BIR,N/A,0
1605,47,1,E,BIS,N/A,0
1606,47,2,A,BIT,N/A,0
1607,47,2,B,BIU,N/A,0
1608,47,2,C,BIV,N/A,0
1609,47,2,D,BIW,N/A,0
1610,47,2,E,BIX,N/A,0
1611,47,3,A,BIY,N/A,0
1612,47,3,B,BIZ,N/A,0
1613,47,3,C,BJA,N/A,0
1614,47,3,D,BJB,N/A,0
1615,47,3,E,BJC,N/A,0
1616,47,4,A,BJD,N/A,0
1617,47,4,B,BJE,N/A,0
1618,47,4,C,BJF,N/A,0
1619,47,4,D,BJG,N/A,0
1620,47,4,E,BJH,N/A,0
1621,47,5,A,BJI,N/A,0
1622,47,5,B,BJJ,N/A,0
1623,47,5,C,BJK,N/A,0
1624,47,5,D,BJL,N/A,0
1625,47,5,E,BJM,N/A,0
1626,47,6,A,BJN,N/A,0
1117,154,1,B,APY,N/A,0
1628,47,6,C,BJP,N/A,0
1629,47,6,D,BJQ,N/A,0
1630,47,6,E,BJR,N/A,0
1631,45,3,A,BJS,N/A,0
1632,45,3,B,BJT,N/A,0
1633,45,3,C,BJU,N/A,0
1634,45,3,D,BJV,N/A,0
1635,45,3,E,BJW,N/A,0
1636,45,4,A,BJX,N/A,0
1637,45,4,B,BJY,N/A,0
1638,45,4,C,BJZ,N/A,0
1639,45,4,D,BKA,N/A,0
1640,45,4,E,BKB,N/A,0
1641,45,5,A,BKC,N/A,0
1642,45,5,B,BKD,N/A,0
1643,45,5,C,BKE,N/A,0
1644,45,5,D,BKF,N/A,0
1645,45,5,E,BKG,N/A,0
1646,45,6,A,BKH,N/A,0
1647,45,6,B,BKI,N/A,0
1648,45,6,C,BKJ,N/A,0
1649,45,6,D,BKK,N/A,0
1650,45,6,E,BKL,N/A,0
2921,55,17,D,DHI,"American hornbeam",0
2917,55,16,E,DHE,"Swamp chestnut oak",0
2913,55,16,A,DHA,"American beech",0
2909,55,15,B,DGW,"American hornbeam",0
2908,55,15,A,DGV,"Blueberry vaccinium sp.",0
2907,55,14,E,DGU,"American hornbeam",0
2906,55,14,D,DGT,"Florida maple",0
2905,55,14,C,DGS,"American hornbeam",0
2904,55,14,B,DGR,"Florida maple",0
2903,55,14,A,DGQ,"Yellow buckeye",0
2902,55,13,E,DGP,Sweetgum,0
2901,55,13,D,DGO,Spicebush,0
2900,55,13,C,DGN,"Umbrella magnolia",0
2899,55,13,B,DGM,"Umbrella magnolia",0
2897,55,12,E,DGK,"American holly",0
2896,55,12,D,DGJ,Pawpaw,0
2895,55,12,C,DGI,Pawpaw,0
2898,55,13,A,DGL,"Sugar maple",0
2894,55,12,B,DGH,"American hornbeam",0
2893,55,12,A,DGG,Pawpaw,0
2892,55,11,E,DGF,"American hornbeam",0
2891,55,11,D,DGE,"Blueberry vaccinium sp.",0
2890,55,11,C,DGD,"American hornbeam",0
2889,55,11,B,DGC,"American hornbeam",0
2841,80,3,D,DEG,"American beech",0
2840,80,3,C,DEF,"Mockernut hickory",0
2838,80,3,A,DED,Sweetgum,0
2837,80,2,E,DEC,"Black oak",0
2835,80,2,C,DEA,Sweetgum,0
1676,48,1,A,BLL,N/A,0
1677,48,1,B,BLM,N/A,0
1678,48,1,C,BLN,N/A,0
1679,48,1,D,BLO,N/A,0
1680,48,1,E,BLP,N/A,0
1681,48,2,A,BLQ,N/A,0
1682,48,2,B,BLR,N/A,0
1683,48,2,C,BLS,N/A,0
1684,48,2,D,BLT,N/A,0
1685,48,2,E,BLU,N/A,0
1686,48,3,A,BLV,N/A,0
1687,48,3,B,BLW,N/A,0
1688,48,3,C,BLX,N/A,0
1689,48,3,D,BLY,N/A,0
1690,48,3,E,BLZ,N/A,0
1691,48,4,A,BMA,N/A,0
1692,48,4,B,BMB,N/A,0
1693,48,4,C,BMC,N/A,0
1694,48,4,D,BMD,N/A,0
1695,48,4,E,BME,N/A,0
1696,48,5,A,BMF,N/A,0
1697,48,5,B,BMG,N/A,0
1698,48,5,C,BMH,N/A,0
1699,48,5,D,BMI,N/A,0
1700,48,5,E,BMJ,N/A,0
1701,48,6,A,BMK,N/A,0
1702,48,6,B,BML,N/A,0
1703,48,6,C,BMM,N/A,0
1704,48,6,D,BMN,N/A,0
1705,48,6,E,BMO,N/A,0
1706,49,1,A,BMP,N/A,0
1707,49,1,B,BMQ,N/A,0
1708,49,1,C,BMR,N/A,0
1709,49,1,D,BMS,N/A,0
1710,49,1,E,BMT,N/A,0
1711,49,2,A,BMU,N/A,0
1712,49,2,B,BMV,N/A,0
1713,49,2,C,BMW,N/A,0
1714,49,2,D,BMX,N/A,0
1715,49,2,E,BMY,N/A,0
1716,49,3,A,BMZ,N/A,0
1717,49,3,B,BNA,N/A,0
1718,49,3,C,BNB,N/A,0
1719,49,3,D,BNC,N/A,0
1720,49,3,E,BND,N/A,0
1721,49,4,A,BNE,N/A,0
1722,49,4,B,BNF,N/A,0
1723,49,4,C,BNG,N/A,0
1724,49,4,D,BNH,N/A,0
1725,49,4,E,BNI,N/A,0
1726,49,5,A,BNJ,N/A,0
1727,49,5,B,BNK,N/A,0
1728,49,5,C,BNL,N/A,0
1729,49,5,D,BNM,N/A,0
1730,49,5,E,BNN,N/A,0
1731,49,6,A,BNO,N/A,0
1732,49,6,B,BNP,N/A,0
1733,49,6,C,BNQ,N/A,0
1734,49,6,D,BNR,N/A,0
1735,49,6,E,BNS,N/A,0
1736,50,1,A,BNT,"Black cherry",0
1737,50,1,B,BNU,"Black cherry",0
1738,50,1,C,BNV,"Vaccinium corymbosum",0
1739,50,1,D,BNW,"Scrub oak",0
1740,50,1,E,BNX,"Scrub oak",0
1741,50,2,A,BNY,"Viburnum dentatum",0
1742,50,2,B,BNZ,"Black cherry",0
1743,50,2,C,BOA,"Black cherry",0
1744,50,2,D,BOB,"Viburnum dentatum",0
1745,50,2,E,BOC,"Gaylussacia baccata",0
1746,50,3,A,BOD,"Black cherry",0
1747,50,3,B,BOE,"Prunus maritima",0
1748,50,3,C,BOF,"Vaccinium corymbosum",0
1749,50,3,D,BOG,"Scrub oak",0
1750,50,3,E,BOH,"Black cherry",0
1751,50,4,A,BOI,"Scrub oak",0
1752,50,4,B,BOJ,"Scrub oak",0
1753,50,4,C,BOK,"Scrub oak",0
1754,50,4,D,BOL,"Gaylussacia baccata",0
1755,50,4,E,BOM,"Scrub oak",0
1756,50,5,A,BON,"Scrub oak",0
1757,50,5,B,BOO,"Black cherry",0
1758,50,5,C,BOP,"Prunus maritima",0
1759,50,5,D,BOQ,"Black cherry",0
1760,50,5,E,BOR,"Scrub oak",0
1761,50,6,A,BOS,"Scrub oak",0
1762,50,6,B,BOT,"Scrub oak",0
1763,50,6,C,BOU,"Scrub oak",0
1764,50,6,D,BOV,"Scrub oak",0
1765,50,6,E,BOW,"Scrub oak",0
1766,50,7,A,BOX,"Morella caroliniensis",0
1767,50,7,B,BOY,"Scrub oak",0
1768,50,7,C,BOZ,"Black cherry",0
1769,50,7,D,BPA,"Viburnum dentatum",0
1770,50,7,E,BPB,"Black cherry",0
1771,50,8,A,BPC,"Baccharis halimifolia",0
1772,50,8,B,BPD,"Prunus maritima",0
1773,50,8,C,BPE,"Prunus maritima",0
1774,50,8,D,BPF,"Morella caroliniensis",0
1775,50,8,E,BPG,"Baccharis halimifolia",0
1776,51,1,A,BPH,"Paper birch",0
1777,51,1,B,BPI,"Paper birch",0
1778,51,1,C,BPJ,"Alder spp.",0
1779,51,1,D,BPK,"Alder spp.",0
1780,51,1,E,BPL,"American holly",0
1781,51,2,A,BPM,"American holly",0
1782,51,2,B,BPN,"American holly",0
1783,51,2,C,BPO,"American holly",0
1784,51,2,D,BPP,"Paper birch",0
1785,51,2,E,BPQ,"Viburnum nudum",0
1786,51,3,A,BPR,"American holly",0
1787,51,3,B,BPS,"Paper birch",0
1788,51,3,C,BPT,"American holly",0
1789,51,3,D,BPU,"Paper birch",0
1790,51,3,E,BPV,"Paper birch",0
1791,51,4,A,BPW,"Paper birch",0
1792,51,4,B,BPX,"Paper birch",0
1793,51,4,C,BPY,"Paper birch",0
1794,51,4,D,BPZ,"Paper birch",0
1795,51,4,E,BQA,"Paper birch",0
1796,52,1,A,BQB,"American mountain-ash",0
1797,52,1,B,BQC,"Viburnum nudum",0
1798,52,1,C,BQD,"Red maple",0
1799,52,1,D,BQE,"Viburnum nudum",0
1800,52,1,E,BQF,"Viburnum nudum",0
1801,52,2,A,BQG,"Viburnum nudum",0
1802,52,2,B,BQH,"Viburnum nudum",0
1803,52,2,C,BQI,"Viburnum nudum",0
1804,52,2,D,BQJ,"Alder spp.",0
1805,52,2,E,BQK,"American holly",0
1806,52,3,A,BQL,"Red maple",0
1807,52,3,B,BQM,"Red maple",0
1808,52,3,C,BQN,"American mountain-ash",0
1809,52,3,D,BQO,"Alder spp.",0
1810,52,3,E,BQP,"Red maple",0
1811,52,4,A,BQQ,"Paper birch",0
1812,52,4,B,BQR,"Alder spp.",0
1813,52,4,C,BQS,"Alder spp.",0
1814,52,4,D,BQT,"American holly",0
1815,52,4,E,BQU,"Ilex verticillata",0
1816,53,1,A,BQV,N/A,0
1817,53,1,B,BQW,N/A,0
1818,53,1,C,BQX,N/A,0
1819,53,1,D,BQY,N/A,0
1820,53,1,E,BQZ,N/A,0
1821,53,2,A,BRA,N/A,0
1822,53,2,B,BRB,N/A,0
1823,53,2,C,BRC,N/A,0
1824,53,2,D,BRD,N/A,0
1825,53,2,E,BRE,N/A,0
3230,95,2,A,DTF,"Aesculus hippocastanum",0
3229,95,1,E,DTE,"Scarlet oak",0
3227,95,1,C,DTC,"Fagus sylvatica",0
3226,95,1,B,DTB,Forsythia,0
1837,54,2,A,BRQ,"American hornbeam",0
1832,54,1,A,BRL,"Sugar maple",0
1833,54,1,B,BRM,"Sugar maple",0
1834,54,1,C,BRN,"American beech",0
1835,54,1,D,BRO,"American hornbeam",0
1836,54,1,E,BRP,"American hornbeam",0
1838,54,2,B,BRR,"American hornbeam",0
1839,54,2,C,BRS,"American hornbeam",0
1840,54,2,D,BRT,"American hornbeam",0
1841,54,2,E,BRU,"American hornbeam",0
1842,54,3,A,BRV,"Green ash",0
1843,54,3,B,BRW,"Green ash",0
1844,54,3,C,BRX,"Black maple",0
1845,54,3,D,BRY,"Green ash",0
1846,54,3,E,BRZ,"Black maple",0
1847,54,4,A,BSA,"Sugar maple",0
1848,54,4,B,BSB,"Sugar maple",0
1849,54,4,C,BSC,"Sugar maple",0
1850,54,4,D,BSD,"Black maple",0
1851,54,4,E,BSE,"Sugar maple",0
1853,55,1,B,BSG,"American holly",0
1854,55,1,C,BSH,Sweetgum,0
1855,55,1,D,BSI,"American beech",0
1856,55,1,E,BSJ,"American beech",0
1857,55,-2,A,BBN,"Red maple",0
1858,55,-2,B,BBO,"American hornbeam",0
1859,55,-2,C,BBP,"American hornbeam",0
1860,55,-2,D,BBQ,"American beech",0
1861,55,-2,E,BBR,"Red maple",0
1862,55,-3,A,BBS,"Common serviceberry",0
1863,55,-3,B,BBT,Blackgum,0
1864,55,-3,C,BBU,Sourwood,0
1865,55,-3,D,BBV,"Symplocos tinctoria",0
1866,55,-3,E,BBW,Sweetgum,0
1867,55,-4,A,BBX,"Mockernut hickory",0
1868,55,-4,B,BBY,"Red maple",0
1869,55,-4,C,BBZ,"Mockernut hickory",0
1870,55,-4,D,BCA,"Common serviceberry",0
1871,55,-4,E,BCB,Sweetgum,0
1872,56,1,A,BSZ,"Sugar maple",0
1873,56,1,B,BTA,"Sugar maple",0
1874,56,1,C,BTB,"Sugar maple",0
1875,56,1,D,BTC,"Swamp white oak",0
1876,56,1,E,BTD,"Southern catalpa",0
1877,56,-2,A,ERK,"American beech",0
1878,56,-2,B,ERL,"American elm",0
1879,56,-2,C,ERM,"American beech",0
1880,56,-2,D,ERN,"American beech",0
1881,56,2,E,BTI,"Sugar maple",0
1882,56,3,A,BTJ,"Sugar maple",0
1883,56,3,B,BTK,"Sugar maple",0
1884,56,3,C,BTL,"Sugar maple",0
1885,56,3,D,BTM,"Sugar maple",0
1886,56,3,E,BTN,"Sugar maple",0
1887,56,4,A,BTO,"Sugar maple",0
1888,56,4,B,BTP,"Sugar maple",0
1889,56,4,C,BTQ,"Sugar maple",0
1890,56,4,D,BTR,"Sugar maple",0
1891,56,4,E,BTS,"Sugar maple",0
1892,56,5,A,BTT,"Sugar maple",0
1893,56,5,B,BTU,"Sugar maple",0
1894,56,5,C,BTV,"Sugar maple",0
1895,56,5,D,BTW,"Sugar maple",0
1896,56,-5,E,FAP,"Sugar maple",0
1897,56,6,A,BTY,"American elm",0
1898,56,6,B,BTZ,"American elm",0
1899,56,6,C,BUA,"American elm",0
1900,56,6,D,BUB,"Sugar maple",0
1901,56,6,E,BUC,"Sugar maple",0
1902,57,1,A,BUD,Ironwood,0
1903,57,1,B,BUE,"Carolina ash",0
1904,57,1,C,BUF,Arrowwood,0
1905,57,1,D,BUG,Arrowwood,0
1906,57,1,E,BUH,"Carolina ash",0
1907,57,2,A,BUI,"Red maple",0
1908,57,2,B,BUJ,"Black gum",0
1909,57,2,C,BUK,"Red maple",0
1910,57,2,D,BUL,"Red maple",0
1911,57,2,E,BUM,Arrowwood,0
1912,57,3,A,BUN,Sweetgum,0
1913,57,3,B,BUO,"Red maple",0
1914,57,3,C,BUP,"American sycamore",0
1915,57,3,D,BUQ,"Red maple",0
1916,57,3,E,BUR,"Red maple",0
1917,57,4,A,BUS,Arrowwood,0
1918,57,4,B,BUT,"Willow oak",0
1919,57,4,C,BUU,Arrowwood,0
1920,57,4,D,BUV,Arrowwood,0
1921,57,4,E,BUW,Arrowwood,0
1922,57,5,A,BUX,Arrowwood,0
1923,57,5,B,BUY,"Red maple",0
1924,57,5,C,BUZ,Arrowwood,0
1925,57,5,D,BVA,Arrowwood,0
1926,57,5,E,BVB,"Overcup oak",0
1927,57,6,A,BVC,N/A,0
1928,57,6,B,BVD,N/A,0
1929,57,6,C,BVE,N/A,0
1930,57,6,D,BVF,N/A,0
1931,57,6,E,BVG,N/A,0
1952,59,-3,A,ANU,N/A,0
1951,59,-2,E,ANT,N/A,0
1950,59,-2,D,ANS,N/A,0
1949,59,-2,C,ANR,N/A,0
1948,59,-2,B,ANQ,N/A,0
1947,59,-2,A,ANP,N/A,0
1946,59,-1,E,ANO,N/A,0
1945,59,-1,D,ANN,N/A,0
1944,59,-1,C,ANM,"Winged elm",0
1943,59,-1,B,ANL,"Atlantic white-cedar",1
1942,59,-1,A,ANK,"Winged elm",0
1953,59,-3,B,ANV,"Common persimmon",0
1954,59,-3,C,ANW,N/A,0
1955,59,-3,D,ANX,"Common persimmon",0
1956,59,-3,E,ANY,Privet,0
2785,78,4,C,DCC,"American beech",0
2781,78,3,D,DBY,"American beech",0
2778,78,3,A,DBV,"American beech",0
2705,2,3,C,EJJ,"Black cherry",0
2702,2,2,E,EJQ,"Paper birch",0
2699,2,2,B,EJN,"Red maple",0
2696,2,1,D,EJU,"Oak spp.",0
2693,2,1,A,EJR,"American beech",0
2839,80,3,B,DEE,Sourwood,0
2836,80,2,D,DEB,Sweetgum,0
2758,77,11,A,DBB,Sourwood,0
1957,60,1,A,BWG,"Eastern redbud",0
1958,60,1,B,BWH,"Siberian elm",0
1959,60,1,C,BWI,"Eastern redbud",0
1960,60,1,D,BWJ,"Oak spp.",0
1961,60,1,E,BWK,Unknown,0
1962,60,2,A,BWL,"Flowering dogwood",0
1963,60,2,B,BWM,"Flowering dogwood",0
1964,60,2,C,BWN,"Flowering dogwood",0
1965,60,2,D,BWO,"Flowering dogwood",0
1966,60,2,E,BWP,"Flowering dogwood",0
1967,60,3,A,BWQ,"Red oak",0
1968,60,3,B,BWR,"Eastern redbud",0
1969,60,3,C,BWS,"White oak",0
1970,60,-3,D,HOQ,Blackgum,0
1971,60,3,E,BWU,"Red oak",0
1972,60,-4,A,HOL,"Flowering dogwood",0
1973,60,4,B,BWW,"Flowering dogwood",0
1974,60,-4,C,AZD,Yellow-poplar,0
1975,60,4,D,BWY,"Southern red oak",0
1976,60,4,E,BWZ,"Serviceberry spp.",0
1977,60,5,A,BXA,"Eastern redbud",0
1978,60,5,B,BXB,"Red maple",0
1979,60,5,C,BXC,"Southern red oak",0
1980,60,5,D,BXD,"Serviceberry spp.",0
1981,60,5,E,BXE,"Serviceberry spp.",0
1982,60,6,A,BXF,"Eastern redbud",0
1983,60,6,B,BXG,"Eastern redbud",0
1984,60,6,C,BXH,"Eastern redbud",0
1985,60,6,D,BXI,Blackgum,0
1986,60,6,E,BXJ,"Scarlet oak",0
